ID	Value
PBSPD2192	ਕ੍ਰਿਕਟ\N_NN ,\RD_PUNC ਟੈਨਿਸ\N_NN ,\RD_PUNC ਗੌਲਫ\N_NN ਅਤੇ\CC_CCD ਹਾਕੀ\N_NN ਤੋਂ\PSP ਬਾਅਦ\RB ਹੁਣ\RB ਦੇਸ਼\N_NN ਵਿਚ\PSP ਵਾਰੀ\N_NN ਆ\V_VM ਗਈ\V_VM_VF ਹੈ\V_VAUX ਬੈਡਮਿੰਟਨ\N_NNP ਲੀਗ\N_NNP ਦੀ\PSP ।\RD_PUNC
PBSPD2193	14\QT_QTC ਤੋਂ\PSP 31\QT_QTC ਅਗਸਤ\N_NNP ਤੱਕ\PSP ਹੋਣ\V_VM_VINF ਵਾਲੀ\PSP ਇੰਡੀਅਨ\N_NNP ਬੈਡਮਿੰਟਨ\N_NNP ਲੀਗ\N_NNP (\RD_SYM ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ.\N_NNP )\RD_SYM ਨੂੰ\PSP ਇਕ\QT_QTC ਸ਼ਾਨਦਾਰ\JJ ਪਹਿਲ\N_NN ਕਿਹਾ\V_VM_VF ਜਾ\V_VM ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ,\RD_PUNC ਕਿਉਂਕਿ\CC_CCS ਇਸ\PR_PRP ਨਾਲ\PSP ਦੇਸ਼\N_NN `ਚ\PSP ਇਸ\PR_PRP ਖੇਡ\N_NN ਨੂੰ\PSP ਹੁੰਗਾਰਾ\N_NN ਮਿਲੇਗਾ\V_VM_VF ।\RD_PUNC
PBSPD2194	ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ\N_NNP ਦੇ\PSP ਨਾਲ\PSP ਮਹੇਸ਼\N_NNP ਭੂਪਤੀ\N_NNP ,\RD_PUNC ਸਾਨੀਆ\N_NNP ਮਿਰਜ਼ਾ\N_NNP ,\RD_PUNC ਪੁਲੇਲਾ\N_NNP ਗੋਪੀਚੰਦ\N_NNP ,\RD_PUNC ਸੁਨੀਲ\N_NNP ਗਵਾਸਕਰ\N_NNP ਸਮੇਤ\RB ਕਈ\DM_DMQ ਵੱਡੀਆਂ\JJ ਹਸਤੀਆਂ\N_NN ਜੁੜੀਆਂ\V_VM_VF ਹੋਈਆਂ\V_VM_VF ਹਨ\V_VAUX ,\RD_PUNC ਜੋ\DM_DMR ਖੇਡ\N_NN ਲਈ\PSP ਕਾਫੀ\JJ ਚੰਗੀ\JJ ਗੱਲ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2195	ਇਸ\DM_DMD ਲੀਗ\N_NN ਨਾਲ\PSP ਲੋਕਾਂ\N_NN ਦੀ\PSP ਬੈਡਮਿੰਟਨ\N_NN `ਚ\PSP ਦਿਲਚਸਪੀ\N_NN ਵਧੇਗੀ\V_VM_VF ਅਤੇ\CC_CCD ਜ਼ਿਆਦਾ\RB ਲੋਕ\N_NN ਇਸ\DM_DMD ਟੂਰਨਾਮੈਂਟ\N_NN ਨੂੰ\PSP ਦੇਖਣ\V_VM_VINF ਆਉਣਗੇ\V_VM_VF ।\RD_PUNC
PBSPD2196	ਇੰਡੀਅਨ\N_NNP ਬੈਡਮਿੰਟਨ\N_NNP ਲੀਗ\N_NNP (\RD_SYM ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ.\N_NNP )\RD_SYM ਲਈ\PSP ਬੀਤੀ\RB 19\QT_QTC ਜੁਲਾਈ\N_NNP ਨੂੰ\PSP ਖਿਡਾਰੀਆਂ\N_NN ਦੀ\PSP ਨੀਲਾਮੀ\N_NN ਹੋਈ\V_VM_VF ਸੀ\V_VAUX ,\RD_PUNC ਜਿਸ\PR_PRL `ਚ\PSP ਛੇ\QT_QTC ਟੀਮਾਂ\N_NN ਨੇ\PSP 150\QT_QTC ਤੋਂ\PSP ਜ਼ਿਆਦਾ\RB ਖਿਡਾਰੀਆਂ\N_NN ਲਈ\PSP ਬੋਲੀ\N_NN ਲਾਈ\V_VM_VF ।\RD_PUNC
PBSPD2197	ਨੇਮਾਂ\N_NN ਮੁਤਾਬਕ\PSP ਹਰੇਕ\QT_QTF ਫ੍ਰੈਂਚਾਇਜ਼ੀ\N_NN 11\QT_QTC ਖਿਡਾਰੀ\N_NN ਰੱਖ\V_VM_VF ਸਕਦੀ\V_VM_VF ਹੈ\V_VAUX ,\RD_PUNC ਜਿਸ\PR_PRL `ਚ\PSP ਵੱਧ\RB ਤੋਂ\PSP ਵੱਧ\RB ਚਾਰ\QT_QTC ਵਿਦੇਸ਼ੀ\N_NN ਸ਼ਟਲਰ\N_NN ਤੇ\CC_CCD ਇਕ\QT_QTC ਅੰਡਰ\N_NNP -\RD_PUNC 19\QT_QTC ਖਿਡਾਰੀ\N_NN ਸ਼ਾਮਲ\V_VM ਹੋਣਗੇ\V_VM_VF ।\RD_PUNC
PBSPD2198	ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ.\N_NNP ਵਿਚ\PSP ਕੁੱਲ\QT_QTF 6\QT_QTC ਖਿਡਾਰੀ\N_NN ਸਾਇਨਾ\N_NNP ,\RD_PUNC ਜਵਾਲਾ\N_NNP ਗੁਟਾ\N_NNP ,\RD_PUNC ਅਸ਼ਵਿਨੀ\N_NNP ਪੋਨੱਪਾ\N_NNP ,\RD_PUNC ਪੀ.\N_NNP ਵੀ.\N_NNP ਸਿੰਧੂ\N_NNP ,\RD_PUNC ਪੀ.\N_NNP ਕਸ਼ਯਪ\N_NNP ਤੇ\CC_CCD ਲੀ\N_NNP ਚੇਂਗ\N_NNP ਵੇਈ\N_NNP ਨੂੰ\PSP `\RD_PUNC ਆਈਕਾਨ\N_NN `\RD_PUNC ਖਿਡਾਰੀ\N_NN ਵਜੋਂ\PSP ਰੱਖਿਆ\V_VM_VF ਗਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2199	ਜਵਾਲਾ\N_NNP ਤੇ\CC_CCD ਅਸ਼ਵਿਨੀ\N_NNP ਨੂੰ\PSP ਛੱਡ\V_VM ਕੇ\V_VM_VNF ਬਾਕੀ\N_NN 4\QT_QTC ਖਿਡਾਰੀਆਂ\N_NN ਦਾ\PSP ਬੇਸ\JJ ਮੁੱਲ\N_NN 50\QT_QTC ਹਜ਼ਾਰ\QT_QTC ਡਾਲਰ\N_NN ਰੱਖਿਆ\V_VM_VF ਗਿਆ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2200	ਵਿਸ਼ਵ\N_NN ਨੰਬਰ\N_NN 1\QT_QTC ਖਿਡਾਰਨ\N_NN ਲੀ\N_NNP ਚੇਂਗ\N_NNP ਵੇਈ\N_NNP ਨੂੰ\PSP ਮੁੰਬਈ\N_NNP ਮਾਸਟਰਸ\N_NNP ਨੇ\PSP 1\QT_QTC ਲੱਖ\QT_QTC 35\QT_QTC ਹਜ਼ਾਰ\QT_QTC ਡਾਲਰ\N_NN ਦੀ\PSP ਕੀਮਤ\N_NN `ਤੇ\RB ਖਰੀਦਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2201	ਭਾਰਤੀ\N_NNP ਮੁਦਰਾ\N_NN ਵਿਚ\PSP ਦੇਖਿਆ\V_VM_VF ਜਾਵੇ\V_VM_VF ਤਾਂ\CC_CCS ਲੀ\N_NNP ਚੇਂਗ\N_NNP ਵੇਈ\N_NNP ਦੀ\PSP ਕੀਮਤ\N_NN ਲਗਭਗ\RB 80\QT_QTO ਲੱਖ\QT_QTO ਰੁਪਏ\N_NN ਤੇ\CC_CCD ਸਾਇਨਾ\N_NNP ਦੀ\PSP ਕੀਮਤ\N_NN 72\QT_QTC ਲੱਖ\QT_QTC ਰੁਪਏ\N_NN ਲੱਗੀ\V_VM_VF ।\RD_PUNC
PBSPD2202	ਸਾਇਨਾ\N_NNP ਦੀ\PSP ਇੱਛਾ\N_NN ਪੂਰੀ\RB ਹੋ\V_VM ਗਈ\V_VM_VF ,\RD_PUNC ਕਿਉਂਕਿ\CC_CCS ਉਸ\PR_PRP ਨੇ\PSP ਕਿਹਾ\V_VM_VF ਸੀ\V_VAUX ਕਿ\CC_CCS ਉਹ\PR_PRP ਹੈਦਰਾਬਾਦ\N_NNP ਜਾਂ\CC_CCD ਲਖਨਊ\N_NNP ਵੱਲੋਂ\PSP ਹੀ\RP_RPD ਖੇਡਣਾ\V_VM_VINF ਚਾਹੇਗੀ\V_VM_VF ।\RD_PUNC
PBSPD2203	ਪੀ.\N_NNP ਕਸ਼ਯਪ\N_NNP ਨੂੰ\PSP ਬੰਗਾ\N_NNP ਬੀਟਸ\N_NNP ਨੇ\PSP 75,000\QT_QTC ਡਾਲਰ\N_NN `ਚ\PSP ਖਰੀਦਿਆ\V_VM_VF ਜਦਕਿ\CC_CCS ਪੀ.\N_NNP ਵੀ.\N_NNP ਸਿੰਧੂ\N_NNP ਨੂੰ\PSP ਲਖਨਊ\N_NNP ਵਾਰੀਅਰਜ਼\N_NNP ਨੇ\PSP 80,000\QT_QTC ਡਾਲਰ\N_NN `ਚ\PSP ਖਰੀਦਿਆ\V_VM_VF ਅਤੇ\CC_CCD ਡਬਲਜ਼\N_NN ਸਟਾਰ\JJ ਜਵਾਲਾ\N_NNP ਗੁੱਟਾਂ\N_NNP ਨੂੰ\PSP ਦਿੱਲੀ\N_NNP ਸਮੈਸ਼ਰਸ\N_NN ਨੇ\PSP 31,000\QT_QTC ਡਾਲਰ\N_NN `ਚ\PSP ਖਰੀਦਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2204	ਨੀਲਾਮੀ\N_NN ਵਿਚ\PSP ਭਾਰਤੀ\N_NNP ਖਿਡਾਰੀਆਂ\N_NN ਖਾਸ\JJ ਕਰਕੇ\V_VM_VNF ਡਬਲਜ਼\N_NN ਖੇਡਣ\V_VM_VINF ਵਾਲੇ\PSP ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਉਮੀਦਾਂ\N_NN ਦੇ\PSP ਉਲਟ\RB ਚੰਗੀ\JJ ਖਾਸੀ\JJ ਕੀਮਤ\N_NN ਮਿਲੀ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2205	ਹਰ\QT_QTF ਫ੍ਰੈਂਚਾਈਜ਼ੀ\N_NNP ਲਈ\PSP 2\QT_QTC ਲੱਖ\QT_QTC 75\QT_QTC ਹਜ਼ਾਰ\QT_QTC ਡਾਲਰ\N_NN ਦਾ\PSP `\RD_PUNC ਸੈਲੇਰੀ\N_NN ਕੈਪ\N_NN `\RD_PUNC ਭਾਵ\N_NN ਕੀਮਤ\N_NN ਹੱਦ\N_NN ਰੱਖੀ\V_VM_VF ਗਈ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2206	ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ.\N_NNP ਨਿਲਾਮੀ\N_NN ਵਿਚ\PSP ਵਿਸ਼ਵ\N_NN ਦੀ\PSP ਚੌਥੇ\QT_QTO ਨੰਬਰ\N_NN ਦੀ\PSP ਖਿਡਾਰਨ\N_NN ਜੂਲੀਅਨ\N_NNP ਸ਼ੈਂਕ\N_NNP ਨੂੰ\PSP ਉਸ\PR_PRP ਦੇ\PSP 50\QT_QTC ਹਜ਼ਾਰ\QT_QTC ਡਾਲਰ\N_NN ਦੇ\PSP ਆਧਾਰ\RB ਮੁੱਲ\N_NN ਦੇ\PSP ਮੁਕਾਬਲੇ\N_NN 90\QT_QTC ਹਜ਼ਾਰ\QT_QTC ਡਾਲਰ\N_NN ਦੀ\PSP ਵੱਡੀ\JJ ਕੀਮਤ\N_NN ਮਿਲੀ\V_VM_VF ।\RD_PUNC
PBSPD2207	ਸ਼ੈਂਕ\N_NNP ਨੂੰ\PSP `\RD_PUNC ਪੁਣੇ\N_NNP ਪਿਸਟੰਸ\N_NNP `\RD_PUNC ਨੇ\PSP ਖਰੀਦਿਆ\V_VM_VF ।\RD_PUNC
PBSPD2208	ਇਸ\PR_PRP ਦੇ\PSP ਨਾਲ\PSP ਹੀ\RP_RPD ਉਹ\PR_PRP ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ.\N_NNP ਵਿਚ\PSP ਚੇਂਗ\N_NNP ਵੇਈ\N_NNP ਤੇ\CC_CCD ਸਾਇਨਾ\N_NNP ਤੋਂ\PSP ਬਾਅਦ\RB ਤੀਸਰੀ\QT_QTO ਸਭ\QT_QTF ਤੋਂ\PSP ਮਹਿੰਗੀ\JJ ਖਿਡਾਰਨ\N_NN ਬਣ\V_VM ਗਈ\V_VM_VF ।\RD_PUNC
PBSPD2209	ਇੰਡੀਅਨ\N_NNP ਬੈਡਮਿੰਟਨ\N_NNP ਲੀਗ\N_NN (\RD_SYM ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ.\N_NNP )\RD_SYM ਭਾਰਤੀ\N_NNP ਬੈਡਮਿੰਟਨ\N_NN ਲਈ\PSP ਇਕ\QT_QTC ਇਤਿਹਾਸਕ\JJ ਸ਼ੁਰੂਆਤ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2210	ਪੂਰੀ\RB ਦੁਨੀਆ\N_NN ਦੇ\PSP ਬੈਡਮਿੰਟਨ\N_NN ਖਿਡਾਰੀਆਂ\N_NN ਦੀ\PSP ਇਸ\DM_DMD ਨੀਲਾਮੀ\N_NN `ਤੇ\RB ਨਜ਼ਰ\N_NN ਲੱਗੀ\V_VM_VF ਹੋਈ\V_VM_VF ਸੀ\V_VAUX ,\RD_PUNC ਇਸ\PR_PRP ਲਈ\PSP ਖਾਸ\RB ਤੌਰ\RB `ਤੇ\RB ਭਾਰਤੀ\N_NNP ਖਿਡਾਰੀਆਂ\N_NN ਲਈ\PSP ਇਹ\DM_DMD ਲੀਗ\N_NN ਯਾਦਗਾਰ\N_NN ਬਣੇਗੀ\V_VM_VF ।\RD_PUNC
PBSPD2211	ਹੋਰ\QT_QTF ਵੱਡੀ\JJ ਗੱਲ\N_NN ਇਹ\PR_PRP ਹੈ\V_VAUX ਕਿ\CC_CCS ਬੈਡਮਿੰਟਨ\N_NN `ਚ\PSP ਇਸ\PR_PRP ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਕਦੇ\PR_PRQ ਏਨਾ\RB ਪੈਸਾ\N_NN ਨਹੀਂ\RP_NEG ਦੇਖਿਆ\V_VM_VF ਗਿਆ\V_VM_VF ਸੀ\V_VAUX ।\RD_PUNC
PBSPD2212	ਦਿੱਲੀ\N_NNP ਫ੍ਰੈਂਚਾਈਜ਼ੀ\N_NNP `\RD_PUNC ਕ੍ਰਿਸ਼\N_NNP ਦਿੱਲੀ\N_NNP ਸਮੈਸ਼ਰਸ\N_NNP `\RD_PUNC ਨੇ\PSP ਰਾਜਧਾਨੀ\N_NNP ਦੇ\PSP ਯੋਗ\JJ ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਉਤਸ਼ਾਹਤ\N_NN ਕਰਨ\V_VM_VINF ਦੇ\PSP ਲਈ\PSP ਪੰਜ\QT_QTC ਨੌਜਵਾਨ\JJ ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਆਪਣੀ\PR_PRF ਟੀਮ\N_NN ਦੇ\PSP ਨਾਲ\PSP ਜੋੜਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2213	ਕੁੱਲ\QT_QTF ਮਿਲਾ\V_VM_VF ਕੇ\N_NN ਪਹਿਲੀ\QT_QTO ਆਈ.\N_NNP ਬੀ.\N_NNP ਐੱਲ\N_NNP ਇਕ\QT_QTC ਸ਼ਾਨਦਾਰ\JJ ਆਯੋਜਨ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2214	ਕ੍ਰਿਕਟ\N_NN ਦੇ\PSP ਲਘੂ\JJ ਸੰਸਕਰਣ\N_NN ਇੰਡੀਅਨ\N_NNP ਪ੍ਰੀਮੀਅਰ\N_NNP ਲੀਗ\N_NNP ਦੀ\PSP ਬੇਇੰਤਹਾ\JJ ਪ੍ਰਸਿੱਧੀ\N_NNP ਅਤੇ\CC_CCD ਇਸ\PR_PRP ਤੋਂ\PSP ਲੁਟਾਏ\V_VM_VF ਅਤੇ\CC_CCD ਕਮਾਏ\N_NN ਜਾਂਦੇ\N_NN ਪੈਸੇ\N_NN ਨੇ\PSP ਸਮੁੱਚੇ\RB ਖੇਡ\N_NN ਜਗਤ\N_NN ਦੀ\PSP ਨੀਂਦ\N_NN ਉਡਾ\V_VM_VF ਦਿੱਤੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2215	ਹਰ\QT_QTF ਇਕ\QT_QTC ਖੇਡ\N_NN ਸੰਘ\N_NN ਹੁਣ\RB ਆਈ.\N_NNP ਪੀ.\N_NNP ਐਲ.\N_NNP ਨਾਲ\PSP ਮਿਲਦਾ\V_VM_VF -\RD_PUNC ਜੁਲਦਾ\RD_ECH ਫਾਰਮੂਲਾ\N_NN ਅਪਣਾਉਣਾ\V_VM_VINF ਚਾਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2216	ਆਈ.\N_NNP ਪੀ.\N_NNP ਐਲ.\N_NNP ਨੇ\PSP ਪੈਸੇ\N_NN ਕਮਾਉਣ\V_VM_VINF ਦਾ\PSP ਜੋ\DM_DMR ਰਸਤਾ\N_NN ਦਿਖਾਇਆ\V_VM_VF ਹੈ\V_VAUX ,\RD_PUNC ਹੁਣ\RB ਏ.\N_NNP ਆਈ.\N_NNP ਐਫ.\N_NNP ਐਫ.\N_NNP ਜਾਨੀ\CC_CCS ਕਿ\CC_CCS ਭਾਰਤੀ\N_NNP ਫੁੱਟਬਾਲ\N_NNP ਸੰਘ\N_NNP ਵੀ\RP_RPD ਇਸੇ\DM_DMD ਰਸਤੇ\N_NN `ਤੇ\RB ਤੁਰਿਆ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2217	ਫੁੱਟਬਾਲ\N_NN ਮਹਾਂਸੰਘ\N_NN ਹੁਣ\RB ਆਪਣੇ\PR_PRF ਕਾਰੋਬਾਰੀ\JJ ਭਾਗੀਦਾਰ\N_NN ,\RD_PUNC ਆਈ.\N_NNP ਐਮ.\N_NNP ਜੀ.\N_NNP ਰਿਲਾਇੰਸ\N_NN ਨਾਲ\PSP ਮਿਲ\V_VM ਕੇ\V_VM_VNF ਫਰੈਂਚਾਈਜ਼\N_NN ਆਧਾਰਿਤ\N_NN ਫੁੱਟਬਾਲ\N_NN ਟੂਰਨਾਮੈਂਟ\N_NN ਆਯੋਜਿਤ\N_NN ਕਰਨ\V_VM_VINF ਦੀ\PSP ਤਿਆਰੀ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2218	ਇਹ\DM_DMD ਟੂਰਨਾਮੈਂਟ\N_NN ਆਈ.\N_NNP ਪੀ.\N_NNP ਐਲ.\N_NNP ਦੀ\PSP ਤਰ੍ਹਾਂ\PSP ਅੱਠ\QT_QTC ਸ਼ਹਿਰਾਂ\N_NN ਦੀਆਂ\PSP ਅੱਠ\QT_QTC ਟੀਮਾਂ\N_NN ਦੇ\PSP ਫਾਰਮੈਟ\N_NN ਨਾਲ\PSP ਖੇਡਿਆ\V_VM_VF ਜਾਵੇਗਾ\V_VM_VF ।\RD_PUNC
PBSPD2219	ਫੁੱਟਬਾਲ\N_NN ਸੰਘ\N_NN ਦੀ\PSP ਦੇਖ-ਰੇਖ\N_NN `ਚ\PSP ਖੇਡੀ\V_VM_VF ਜਾ\V_VM ਰਹੀ\V_VM_VF ਆਈ\N_NNP ਲੀਗ\N_NNP `ਚ\PSP ਪਹਿਲਾਂ\RB ਹੀ\RP_RPD ਚਾਰ\QT_QTC ਵਿਦੇਸ਼ੀ\JJ ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਕਿਸੇ\PR_PRQ ਵੀ\RP_RPD ਕਲੱਬ\N_NN `ਚ\PSP ਖੇਡਣ\V_VM_VINF ਦੀ\PSP ਇਜਾਜ਼ਤ\N_NN ਹੈ\V_VAUX ਪਰ\CC_CCS ਇਸ\DM_DMD ਪੇਸ਼ਾਵਰ\JJ ਲੀਗ\N_NN `ਚ\PSP 9\QT_QTC ਵਿਦੇਸ਼ੀ\JJ ਖਿਡਾਰੀ\N_NN ਕਿਸੇ\PR_PRQ ਵੀ\RP_RPD ਕਲੱਬ\N_NN ਦਾ\PSP ਹਿੱਸਾ\N_NN ਹੋ\V_VM ਸਕਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSPD2220	ਆਈ.\N_NNP ਐਮ.\N_NNP ਜੀ.\N_NNP ਰਿਲਾਇੰਸ\N_NNP ਵੱਲੋਂ\PSP ਕਰਵਾਈ\V_VM_VF ਜਾਣ\V_VM_VNF ਵਾਲੀ\PSP ਇਸ\DM_DMD ਲੀਗ\N_NN ਨੂੰ\PSP ਏ.\N_NNP ਆਈ.\N_NNP ਐਫ.\N_NNP ਐਫ.\N_NNP ਨੇ\PSP ਮਨਜ਼ੂਰੀ\N_NN ਦੇ\V_VM ਦਿੱਤੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2221	ਬ੍ਰਿਟੇਨ\N_NNP ਦੇ\PSP ਇਕ\QT_QTC ਅਖ਼ਬਾਰ\N_NN ਦੇ\PSP ਖੁਲਾਸੇ\N_NN ਮੁਤਾਬਿਕ\PSP ਆਯੋਜਿਕ\N_NN ਸੰਸਥਾ\N_NN ਨੇ\PSP ਇਸ\DM_DMD ਲੀਗ\N_NN ਦੀ\PSP ਸ਼ਮੂਲੀਅਤ\N_NN ਲਈ\PSP ਇੰਗਲੈਂਡ\N_NNP ਦੇ\PSP ਪੂਰਵ\JJ ਖਿਡਾਰੀ\N_NN ਡੇਵਿਡ\N_NNP ਬੈਕਹਮ\N_NNP ਅਤੇ\CC_CCD ਸਪੇਨਿਸ਼\N_NNP ਖਿਡਾਰੀ\N_NN ਰਾਉਲ\N_NNP ਮੋਜਾਲਿਸ\N_NNP ਨਾਲ\PSP ਮੁਲਾਕਾਤ\N_NN ਕਰ\V_VM ਚੁੱਕੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2222	ਇੰਗਲੈਂਡ\N_NNP ਦੇ\PSP ਚਰਚਿਤ\JJ ਖਿਡਾਰੀ\N_NN ਮਾਈਕਲ\N_NNP ਉਵਨ\N_NNP ਸਮੇਤ\RB ਕਾਕਾ\N_NNP ਅਤੇ\CC_CCD ਬਰਾਜ਼ੀਲ\N_NNP ਦੇ\PSP ਖਿਡਾਰੀ\N_NN ਰੋਨਾਲਡੀਨੋ\N_NNP ਵੀ\RP_RPD ਲੀਗ\N_NN ਦੇ\PSP ਪ੍ਰਬੰਧਕਾਂ\N_NN ਦੇ\PSP ਸੰਪਰਕ\N_NN ਵਿਚ\PSP ਹਨ\V_VAUX ਪਰ\CC_CCS ਏ.\N_NNP ਆਈ.\N_NNP ਐਫ.\N_NNP ਐਫ.\N_NNP ਨੇ\PSP ਹਾਲੇ\RB ਅਧਿਕਾਰਤ\N_NN ਤੌਰ\PSP `ਤੇ\RB ਅਜਿਹੇ\RB ਖਿਡਾਰੀਆਂ\N_NN ਬਾਰੇ\RB ਕੋਈ\DM_DMQ ਖੁਲਾਸਾ\N_NN ਨਹੀਂ\RP_NEG ਕੀਤਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2223	ਉਂਜ\RB ਆਈ.\N_NNP ਐਮ.\N_NNP ਜੀ.\N_NNP ਰਿਲਾਇੰਸ\N_NNP ਹਾਲ\N_NNP ਹੀ\RP_RPD `ਚ\PSP ਸੰਨਿਆਸ\N_NN ਲਏ\V_VM_VF ਵੱਧ\RB ਤੋਂ\PSP ਵੱਧ\RB ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਇਸ\DM_DMD ਲੀਗ\N_NN `ਚ\PSP ਉਤਾਰਨ\V_VM_VINF ਦਾ\PSP ਯਤਨ\N_NN ਕਰ\V_VM ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2224	ਅੱਠ\QT_QTC ਫਰੈਂਚਾਈਜ਼\N_NNP ਆਧਾਰਿਤ\RB ਟੀਮਾਂ\N_NN ਦੇ\PSP 25-25\QT_QTC ਖਿਡਾਰੀ\N_NN ਹੋਣਗੇ\V_VM_VF ।\RD_PUNC
PBSPD2225	ਹਾਲਾਂਕਿ\CC_CCS ਆਪਣੇ\PR_PRF ਤਰ੍ਹਾਂ\PSP ਦੇ\PSP ਇਸ\DM_DMD ਪਹਿਲੇ\QT_QTO ਤਜਰਬੇ\N_NN ਤੋਂ\PSP ਭਾਰਤੀ\N_NNP ਫੁੱਟਬਾਲ\N_NN ਅਤੇ\CC_CCD ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਕਿੰਨਾ\PR_PRQ ਕੁ\QT_QTF ਫਾਇਦਾ\N_NN ਹੋਵੇਗਾ\V_VM_VF ,\RD_PUNC ਇਸ\PR_PRP ਬਾਰੇ\N_NN ਕਿਆਫੇ\N_NN ਲਾਉਣੇ\V_VM_VINF ਵਕਤ\N_NN ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਦੀ\PSP ਗੱਲ\N_NN ਹੋਵੇਗੀ\V_VM_VF ਪਰ\CC_CCS ਰਿਲਾਇੰਸ\N_NNP ਅਤੇ\N_NNP ਫੁੱਟਬਾਲ\N_NNP ਸੰਘ\N_NNP ਦੀ\PSP ਇਸ\DM_DMD ਪਹਿਲ\N_NN ਪ੍ਰਤੀ\PSP ਬਗਾਵਤੀ\JJ ਸੁਰ\N_NN ਹੁਣ\RB ਤੋਂ\PSP ਹੀ\RP_RPD ਉਠਣੇ\V_VM_VINF ਸ਼ੁਰੂ\RB ਹੋ\V_VM ਗਏ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSPD2226	ਆਈ.\N_NNP ਲੀਗ\N_NNP ਦੇ\PSP 14\QT_QTC ਟੀਮਾਂ\N_NN ਦੇ\PSP ਸੰਗਠਨ\N_NN ,\RD_PUNC ਆਈ\N_NNP ਲੀਗ\N_NNP ਪੇਸ਼ਾਵਰ\JJ ਫੁੱਟਬਾਲ\N_NNP ਕਲੱਬ\N_NNP ਐਸੋਸੀਏਸ਼ਨ\N_NNP (\RD_SYM ਆਈ.\N_NNP ਪੀ.\N_NNP ਐਫ.\N_NNP ਸੀ.\N_NNP ਏ.\N_NNP )\RD_SYM ਨੇ\PSP ਫੁੱਟਬਾਲ\N_NNP ਸੰਘ\N_NNP ਦੇ\PSP ਇਸ\DM_DMD ਫੈਸਲੇ\N_NN ਦਾ\PSP ਸਖਤ\JJ ਵਿਰੋਧ\N_NN ਕੀਤਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSPD2227	ਆਈ.\N_NNP ਲੀਗ\N_NNP ਸੰਘ\N_NNP ਨੇ\PSP ਆਪਣੇ\PR_PRF ਖਿਡਾਰੀਆਂ\N_NN ਨੂੰ\PSP ਇਸ\DM_DMD ਟੂਰਨਾਮੈਂਟ\N_NN ਵਿਚ\PSP ਖੇਡਣ\V_VM_VINF ਦੀ\PSP ਇਜਾਜ਼ਤ\N_NN ਨਾ\RP_NEG ਦੇਣ\V_VM_VINF ਦਾ\PSP ਫਤਵਾ\N_NN ਜਾਰੀ\RB ਕੀਤਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
