ID	Value
PBSTD1222	ਇਸ\PR_PRP ਸੀਮਾ\N_NN ਨੂੰ\PSP ਉਹਨਾਂ\PR_PRP ਦੇ\PSP ਨਾਂ\N_NN ’ਤੇ\CC_CCD ‘\RD_PUNC ਚੰਦਰਸ਼ੇਖਰ\N_NNP ਸੀਮਾ\N_NNP ’\RD_PUNC ਦਾ\PSP ਨਾਂ\N_NN ਦਿੱਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ।\RD_PUNC
PBSTD1223	ਜ਼ਿਕਰਯੋਗ\JJ ਹੈ\V_VAUX ਕਿ\CC_CCS ਜੇ\CC_CCS ਤਾਰੇ\N_NN ਦਾ\PSP ਪੁੰਜ\N_NN ਇਸ\PR_PRP ਸੀਮਾ\N_NN ਨੂੰ\PSP ਪਾਰ\N_NN ਕਰਦਾ\V_VM_VF ਹੋਵੇ\V_VM_VF ਤਾਂ\RP_RPD ਉਹ\PR_PRP ਸਫੇਦ\N_NN ਵਾਮਨ\N_NN ਨਹੀਂ\RP_NEG ਬਣਦਾ\V_VM_VF ।\RD_PUNC
PBSTD1224	ਉਹ\PR_PRP ਗੁਰੂਤਾਕਰਸ਼ਣ\N_NN ਅਧੀਨ\RB ਬਹੁਤ\QT_QTF ਤੇਜ਼ੀ\RB ਨਾਲ\PSP ਸੁੰਗੜਦਾ\V_VM_VF ਹੈ\V_VAUX ਅਤੇ\CC_CCD ਅਤਿ\RB ਅਧਿਕ\QT_QTF ਘਣਤਾ\N_NN ਵਾਲੀ\PSP ਵਸਤੂ\N_NN ਵਿੱਚ\PSP ਤਬਦੀਲ\N_NN ਹੋ\V_VAUX ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1225	ਇਸ\PR_PRP ਅਤਿ\RB ਅਧਿਕ\QT_QTF ਘਣਤਾ\N_NN ਅਤੇ\CC_CCD ਦਬਾਉ\N_NN ਅਧੀਨ\JJ ਇੱਕ\QT_QTC ਜ਼ਬਰਦਸਤ\JJ ਵਿਸਫੋਟ\N_NN ਨਾਲ\PSP ਇਹ\DM_DMD ਫਟ\N_NN ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1226	ਇਹ\DM_DMD ਵਿਸਫੋਟ\N_NN ‘\RD_PUNC ਸੁਪਰਨੋਵਾ\N_NN ’\RD_PUNC ਕਹਾਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1227	ਬਾਹਰੀ\RB ਸ਼ੈੱਲ\N_NN ਟੁਕੜੇ\N_NN -\RD_PUNC ਟੁਕੜੇ\N_NN ਹੋ\V_VAUX ਕੇ\V_VM_VF ਪੁਲਾੜ\N_NN ਵਿੱਚ\PSP ਖਿੰਡ\N_NN -\RD_PUNC ਪੁੰਡ\N_NN ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1228	ਪਿੱਛੇ\RB ਸਿਰਫ਼\JJ ਕੋਰ\N_NN ਹੀ\RP_RPD ਰਹਿ\V_VM_VF ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1229	ਜੇ\CC_CCS ਤਾਰੇ\N_NN ਦਾ\PSP ਮੁੱਢਲਾ\N_NN ਪੁੰਜ\N_NN 1.44\QT_QTC ਤੋਂ\PSP 5\QT_QTC ਸੂਰਜੀ\N_NN ਪੁੰਜਾਂ\N_NN ਤੱਕ\PSP ਹੋਵੇ\V_VM_VF ਤਾਂ\RP_RPD ਕੋਰ\N_NN ਨਿਊਟਰਾਨ\N_NN ਤਾਰਾ\N_NN (\RD_PUNC ਨਿਊਟਰਾਨ\N_NN ਸਟਾਰ)\N_NN ਬਣ\N_NN ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ਅਤੇ\CC_CCD ਜੇ\CC_CCS ਇਹ\DM_DMD ਸੂਰਜੀ\N_NN ਪੁੰਜਾਂ\N_NN ਤੋਂ\PSP ਜ਼ਿਆਦਾ\QT_QTF ਹੋਵੇ\V_VM_VF ਤਾਂ\RP_RPD ਇਹ\DM_DMD ਕਾਲਾ\N_NN ਛੇਕ\N_NN (\RD_PUNC ਬਲੈਕ\N_NN ਹੋਲ\N_NN )\RD_PUNC ਬਣਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1230	ਸੁਬਰਾਮਨੀਅਮ\N_NNP ਚੰਦਰਸ਼ੇਖਰ\N_NNP ਦਾ\PSP ਵਿਗਿਆਨਕ\N_NN ਖੋਜ\N_NN ਦਾ\PSP ਘੇਰਾ\N_NN ਬਹੁਤ\QT_QTF ਹੀ\RP_RPD ਵਿਸ਼ਾਲ\JJ ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1231	ਵਿਗਿਆਨ\N_NN ਦੇ\PSP ਵੱਖ-ਵੱਖ\RB ਖੇਤਰਾਂ\N_NN ਵਿੱਚ\PSP ਉਹਨਾਂ\PR_PRP ਦਾ\PSP ਅਹਿਮ\JJ ਯੋਗਦਾਨ\N_NN ਹੈ\V_VAUX ਪਰ\CC_CCD ਖਗੋਲੀ\N_NN ਭੌਤਿਕ\N_NN ਵਿਗਿਆਨ\N_NN ਵਿੱਚ\PSP ਉਹਨਾਂ\PR_PRP ਦਾ\PSP ਖੋਜ\N_NN ਕਾਰਜ\N_NN ਬਹੁਤ\QT_QTF ਹੀ\RP_RPD ਵਿਲੱਖਣ\JJ ਰਿਹਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1232	ਉਹਨਾਂ\PR_PRP ਨੇ\PSP ਖਗੋਲ\N_NN ਦੇ\PSP ਭੌਤਿਕ\N_NN ਵਿਗਿਆਨ\N_NN ਨਾਲ\PSP ਸਬੰਧਤ\N_NN ਤਕਰੀਬਨ\N_NN ਹਰ\JJ ਪਹਿਲੂ\N_NN ਨੂੰ\PSP ਡੂੰਘਾ\RB ਖੰਗਾਲਿਆ\V_VM_VF ਹੈ\V_VAUX ਅਤੇ\CC_CCD ਮਹੱਤਵਪੂਰਨ\JJ ਖੁਲਾਸੇ\N_NN ਕੀਤੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1233	ਉਹਨਾਂ\PR_PRP ਦੇ\PSP ਅਧਿਐਨ\N_NN ਤੋਂ\PSP ਨਿਕਲੇ\V_VM_VF ਸਿੱਟੇ\N_NN ਅੱਜ\RB ਤਕ\RB ਸਵੀਕਾਰੇ\N_NN ਜਾ\V_VM ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1234	ਸੰਨ\N_NN 1983\QT_QTC ਵਿੱਚ\PSP ਮਿਲੇ\N_NN ਭੌਤਿਕ\N_NN ਵਿਗਿਆਨ\N_NN ਦੇ\PSP ਨੋਬੇਲ\N_NNP ਪੁਰਸਕਾਰ\N_NNP ਤੋਂ\PSP ਇਲਾਵਾ\PSP ਉਹਨਾਂ\PR_PRP ਨੂੰ\PSP ਹੋਰ\JJ ਵੀ\RP_RPD ਕਈ\DM_DMQ ਸਨਮਾਨ\N_NN ਪ੍ਰਾਪਤ\N_NN ਹੋਏ\V_VM_VF ।\RD_PUNC
PBSTD1235	ਸੰਨ\N_NN 1952\QT_QTC ਵਿੱਚ\PSP ਐਸਟਰੋਨਾਮੀਕਲ\N_NN ਸੁਸਾਇਟੀ\N_NN ਆਫ਼\N_NN ਪੈਸੀਫਿਕ\N_NN ਵੱਲੋਂ\PSP ਉਹਨਾਂ\PR_PRP ਨੂੰ\PSP ਬਰੂਸ\N_NN ਮੈਡਲ\N_NN ਪ੍ਰਦਾਨ\N_NN ਕੀਤਾ\V_VM_VF ਗਿਆ\V_VM_VF ।\RD_PUNC
PBSTD1236	ਰਾਇਲ\N_NN ਸੁਸਾਇਟੀ\N_NN ਆਫ਼\N_NN ਲੰਦਨ\N_NNP ਵੱਲੋਂ\PSP ਉਹਨਾਂ\PR_PRP ਨੂੰ\PSP ਸੰਨ\N_NN 1962\QT_QTC ਵਿੱਚ\PSP ਰਾਇਲ\N_NN ਮੈਡਲ\N_NN ਅਤੇ\CC_CCD 1984\QT_QTC ਵਿੱਚ\PSP ਕੋਪਲੇ\N_NN ਮੈਡਲ\N_NN ਨਾਲ\PSP ਸਨਮਾਨਿਆ\V_VM ਗਿਆ\V_VM_VF ।\RD_PUNC
PBSTD1237	ਨੈਸ਼ਨਲ\N_NN ਅਕੈਡਮੀ\N_NN ਆਫ਼\N_NN ਸਾਇੰਸਜ਼\N_NN (\RD_PUNC ਯੂਨਾਈਟਿਡ\N_NN ਸਟੇਟਸ\N_NN )\RD_PUNC ਵੱਲੋਂ\PSP ਵੀ\RP_RPD ਉਹਨਾਂ\PR_PRP ਨੂੰ\PSP ਹੈਨਰੀ\N_NN ਡਰੇਪਰ\N_NN ਮੈਡਲ\N_NN ਨਾਲ\PSP ਨਿਵਾਜਿਆ\V_VM ਗਿਆ\V_VM_VF ।\RD_PUNC
PBSTD1238	ਸ਼ਿਕਾਗੋ\N_NNP ਯੂਨੀਵਰਸਿਟੀ\N_NNP ਵਿੱਚੋਂ\PSP ਸੇਵਾ\N_NN -\RD_PUNC ਮੁਕਤ\N_NN ਹੋਣ\RB ਤੋਂ\PSP ਬਾਅਦ\RB ਵੀ\RP_RPD ਉਹ\PR_PRP ਸ਼ਿਕਾਗੋ\N_NNP ਵਿੱਚ\PSP ਹੀ\RP_RPD ਰਹੇ\V_VM_VF ।\RD_PUNC
PBSTD1239	ਉਹਨਾਂ\PR_PRP ਦੇ\PSP 400\QT_QTC ਤਕਰੀਬਨ\RB ਪਰਚੇ\N_NN ਅਤੇ\CC_CCD ਅਨੇਕਾਂ\QT_QTF ਪੁਸਤਕਾਂ\N_NN ਛਪੀਆਂ\V_VM_VNF ।\RD_PUNC
PBSTD1240	‘\RD_PUNC ਨਿਊਟਨਜ਼\N_NN ਪ੍ਰਿੰਸੀਪੀਆ\N_NN ਫਾਰ\N_NN ਦਿ\N_NN ਕੌਮਨ\N_NN ਰੀਡਰ’\N_NN (\RD_PUNC Newton’s\RD_RDF Principia\RD_RDF for\RD_RDF the\RD_RDF 3ommon\RD_RDF Reader\RD_RDF )\RD_PUNC ਉਹਨਾਂ\PR_PRP ਦੀ\PSP ਆਖਰੀ\RB ਪੁਸਤਕ\N_NN ਸੀ\V_VAUX ਜੋ\PR_PRP ਉਹਨਾਂ\PR_PRP ਨੇ\PSP 85\QT_QTC ਸਾਲ\N_NN ਦੀ\PSP ਉਮਰ\N_NN ਵਿੱਚ\PSP ਆਪਣੀ\PR_PRF ਜ਼ਿੰਦਗੀ\N_NN ਦੇ\PSP ਆਖਰੀ\RB ਮਹੀਨਿਆਂ\N_NN ਵਿੱਚ\PSP ਲਿਖੀ\V_VM_VF ।\RD_PUNC
PBSTD1241	ਇਸ\PR_PRP ਕਿਤਾਬ\N_NN ਦੇ\PSP ਛਪਣ\N_NN ਤੋਂ\PSP ਜਲਦੀ\RB ਬਾਅਦ\RB ਹੀ\RP_RPD 21\QT_QTC ਅਗਸਤ\N_NN 1995\QT_QTC ਨੂੰ\PSP ਦਿਲ\N_NN ਦਾ\PSP ਦੌਰਾ\RB ਪੈਣ\N_NN ਕਾਰਨ\RB ਇਹ\DM_DMD ਮਹਾਨ\N_NN ਵਿਗਿਆਨੀ\N_NN ਇਸ\PR_PRP ਫਾਨੀ\N_NN ਦੁਨੀਆਂ\N_NN ਤੋਂ\PSP ਹਮੇਸ਼ਾ\JJ ਲਈ\PSP ਵਿਦਾ\V_VM_VF ਹੋ\V_VAUX ਗਿਆ\V_VM_VF ।\RD_PUNC
PBSTD1242	ਪੈਟਰੋਲ\N_NN ਅਤੇ\CC_CCD ਡੀਜ਼ਲ\N_NN ਬਹੁਤ\QT_QTF ਮਹੱਤਵਪੂਰਨ\JJ ਕੁਦਰਤੀ\N_NN ਸੋਮੇ\N_NN ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1243	ਬਹੁਤੇ\RB ਵਾਹਨਾਂ\N_NN ਵਿੱਚ\PSP ਪੈਟਰੋਲ\N_NN /\RD_PUNC ਡੀਜ਼ਲ\N_NN ਨੂੰ\PSP ਹੀ\RP_RPD ਬਾਲਣ\N_NN ਵਜੋਂ\PSP ਵਰਤਿਆ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1244	ਕੀ\PR_PRQ ਤੁਸੀਂ\PR_PRP ਜਾਣਦੇ\V_VM_VF ਹੋ\V_VAUX ਕਿ\CC_CCS ਪੈਟਰੋਲ\N_NN ਅਤੇ\CC_CCD ਡੀਜ਼ਲ\N_NN ਕਿਵੇਂ\PR_PRQ ਪ੍ਰਾਪਤ\N_NN ਹੁੰਦੇ\V_VM_VF ਹਨ\V_VAUX ?\RD_PUNC
PBSTD1245	ਪੈਟਰੋਲੀਅਮ\N_NN ਸ਼ਬਦ\N_NN ਦੋ\QT_QTC ਸ਼ਬਦਾਂ\N_NN ਪੈਟਰਾ\N_NN ਅਤੇ\CC_CCD ਓਲੀਅਮ\N_NN ਦਾ\PSP ਜੋੜ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1246	ਪੈਟਰਾ\N_NN ਜਿਸ\PR_PRL ਦਾ\PSP ਮਤਲਬ\N_NN ਹੈ\V_VAUX ਕਿ\CC_CCS ਚੱਟਾਨ\N_NN ਅਤੇ\CC_CCD ਓਲੀਅਮ\N_NN ਮਤਲਬ\N_NN ਤੇਲ\N_NN ।\RD_PUNC
PBSTD1247	ਪੈਟਰੋਲੀਅਮ\N_NN ਇੱਕ\QT_QTC ਸੰਘਣਾ\JJ ਕਾਲਾ\JJ ਦ੍ਰਵ\N_NN ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ਜੋ\DM_DMR ਧਰਤੀ\N_NN ਦੀ\PSP ਪੇਪੜੀ\N_NN ਦੇ\PSP ਹੇਠਾਂ\RB ਕਈ\DM_DMQ ਕਿਲੋਮੀਟਰ\N_NN ਡੂੰਘੇ\RB ਸਥਾਨ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਮਿਲਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1248	ਪੈਟਰੋਲੀਅਮ\N_NN ਨੂੰ\PSP ਆਮ\RB ਤੌਰ\RB ’\RD_PUNC ਤੇ\CC_CCD ਕਾਲਾ\JJ ਸੋਨਾ\N_NN ਵੀ\RP_RPD ਕਿਹਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ਕਿਉਂਕਿ\CC_CCS ਇਹ\DM_DMD ਬਹੁਤ\QT_QTF ਮਹਿੰਗਾ\JJ ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1249	ਲੱਖਾਂ\QT_QTC -\RD_PUNC ਕਰੋੜਾਂ\QT_QTC ਸਾਲ\N_NN ਪਹਿਲਾਂ\RB ਧਰਤੀ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਆਏ\N_NN ਭੂਚਾਲਾਂ\N_NN ,\RD_PUNC ਜਵਾਲਾਮੁਖੀਆਂ\N_NN ਦੇ\PSP ਫਟਣ\N_NN ਅਤੇ\CC_CCD ਹੋਰ\JJ ਕਈ\DM_DMQ ਕੁਦਰਤੀ\N_NN ਵਰਤਾਰਿਆਂ\N_NN ਨਾਲ\PSP ਪੌਦੇ\N_NN ਅਤੇ\CC_CCD ਜਾਨਵਰ\N_NN ਧਰਤੀ\N_NN ਹੇਠ\RB ਦੱਬੇ\JJ ਗਏ\V_VM_VF ।\RD_PUNC
PBSTD1250	ਧਰਤੀ\N_NN ਅੰਦਰ\RB ਮੌਜੂਦ\JJ ਉੱਚ\RB ਦਾਬ\RB ਅਤੇ\CC_CCD ਤਾਪ\N_NN ਨਾਲ\PSP ਇਹ\DM_DMD ਪੌਦੇ\N_NN -\RD_PUNC ਜਾਨਵਰ\N_NN ਆਦਿ\RP_CL ਪੈਟਰੋਲੀਅਮ\N_NN ਵਿੱਚ\PSP ਬਦਲ\V_VM ਗਏ\V_VM_VF ।\RD_PUNC
PBSTD1251	ਪੈਟਰੋਲੀਅਮ\N_NN ਨੂੰ\PSP ਅੰਸ਼ਕ\N_NN -\RD_PUNC ਕਸ਼ੀਦਕਾਰੀ\N_NN ਵਿਧੀ\N_NN ਨਾਲ\PSP ਸ਼ੁੱਧ\JJ ਕੀਤਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ਅਤੇ\CC_CCD ਵੱਖ-ਵੱਖ\JJ ਅੰਗਾਂ\N_NN ਵਿੱਚ\PSP ਅਲੱਗ\N_NN ਕੀਤਾ\V_VM_VF ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1252	ਕੱਚੇ\JJ ਤੇਲ\N_NN (\RD_PUNC ਪੈਟਰੋਲੀਅਮ\N_NN )\RD_PUNC ਦੇ\PSP ਭਿੰਨ-ਭਿੰਨ\JJ ਅੰਗਾਂ\N_NN ਜਿਵੇਂ\RP_CL ਪੈਟਰੋਲੀਅਮ\N_NN ਗੈਸ\N_NN ,\RD_PUNC ਪੈਟਰੋਲ\N_NN ,\RD_PUNC ਡੀਜ਼ਲ\N_NN ,\RD_PUNC ਮਿੱਟੀ\N_NN ਦਾ\PSP ਤੇਲ\N_NN ,ਪੈਰਾਫਿਨ\N_NN ਮੋਮ\N_NN ,\RD_PUNC ਐਸਫਾਲਟ\N_NN ,\RD_PUNC ਲੁਬਰੀਕੇਟਿੰਗ\N_NN ਤੇਲ\N_NN ਦੇ\PSP ਉਬਾਲ\JJ ਦਰਜੇ\N_NN ਭਿੰਨ\JJ -\RD_PUNC ਭਿੰਨ\JJ ਹੋਣ\RB ਕਰਕੇ\V_VM_VINF ਪੈਟਰੋਲੀਅਮ\N_NN ਨੂੰ\PSP ਇਹਨਾਂ\PR_PRL ਭਾਗਾਂ\N_NN ਵਿੱਚ\PSP ਵੱਖ-ਵੱਖ\PSP ਕੀਤਾ\V_VM_VF ਜਾ\V_VM ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1253	ਸੂਰਜ\N_NN ਮੰਡਲ\N_NN ਵਿੱਚ\PSP ਸਿਰਫ਼\JJ ਧਰਤੀ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਹੀ\RP_RPD ਜੀਵਨ\N_NN ਹੈ\V_VAUX ਕਿਉਂਕਿ\CC_CCS ਧਰਤੀ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਪਾਏ\V_VM_VF ਜਾਣ\V_VM_VF ਵਾਲੇ\PSP ਹਾਲਾਤ\N_NN ਕਿਸੇ\PR_PRQ ਹੋਰ\JJ ਗ੍ਰਹਿ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਨਹੀਂ\RP_NEG ਹਨ\V_VAUX ।\RD_PUNC
PBSTD1254	ਭਾਵੇਂ\CC_CCD ਧਰਤੀ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਜੀਵਨ\N_NN ਲਈ\PSP ਮੌਜੂਦ\JJ ਹਾਲਾਤ\N_NN ਹੋਰ\JJ ਗ੍ਰਹਿਆਂ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਖੋਜਣ\JJ ਲਈ\PSP ਵਿਗਿਆਨੀ\N_NN ਯਤਨ\N_NN ਕਰ\V_VM ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ਪਰ\CC_CCD ਅਜੇ\RB ਤਕ\PSP ਇਹਨਾਂ\PR_PRL ਵਿੱਚ\PSP ਸਫ਼ਲਤਾ\N_NN ਨਹੀਂ\RP_NEG ਮਿਲੀ\V_VM_VF ।\RD_PUNC
PBSTD1255	ਧਰਤੀ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਜੀਵਨ\N_NN ਲਈ\PSP ਲੋੜੀਂਦੇ\JJ ਤੱਤ\N_NN ,\RD_PUNC ਪਾਣੀ\N_NN ,\RD_PUNC ਲੋੜੀਂਦੀਆਂ\N_NN ਗੈਸਾਂ\N_NN ਨਾਈਟਰੋਜਨ\N_NN 78\QT_QTC ਫ਼ੀਸਦੀ,\N_NN ਆਕਸੀਜਨ\N_NN 21\QT_QTC ਫ਼ੀਸਦੀ\N_NN ,\RD_PUNC ਕਾਰਬਨ\N_NN ਡਾਈਆਕਸਾਈਡ\N_NN 0.03\QT_QTC ਫ਼ੀਸਦੀ\N_NN ,\RD_PUNC ਹੋਰ\N_NN ਅਕਿਰਿਆਸ਼ੀਲ\N_NN ਗੈਸਾਂ\N_NN 0.07\QT_QTC ਫ਼ੀਸਦੀ\N_NN ਅਤੇ\CC_CCD ਜਲਵਾਸ਼ਪ\N_NN ਮੌਜੂਦ\JJ ਹਨ\V_VAUX ,\RD_PUNC ਜਿੰਨਾਂ\RB ਕਰਕੇ\V_VM_VINF ਧਰਤੀ\N_NN ’\RD_PUNC ਤੇ\CC_CCD ਵਾਯੂਮੰਡਲ\N_NN ਦੀ\PSP ਹੋਂਦ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1256	ਧਰਤੀ\N_NN ਦੇ\PSP ਵਾਯੂਮੰਡਲ\N_NN ਦੇ\PSP ਚਾਰ\QT_QTC ਖੇਤਰ\N_NN ਹਨ\V_VAUX :\RD_PUNC ਟਰੈਪੋਸਫੀਅਰ\N_NN ਪਰਿਵਰਤਿਤ\N_NN ਵਾਯੂਮੰਡਲ\N_NN ,\RD_PUNC ਸਟਰੇਟੋਸਫੀਅਰ\N_NN (\RD_PUNC ਸਮਤਾਪ\N_NN ਵਾਯੂਮੰਡਲ\N_NN )\RD_PUNC ,\RD_PUNC ਮੀਜ਼ੋਸਫੀਅਰ\N_NN (\RD_PUNC ਮੀਜੋ\N_NN ਮੰਡਲ\N_NN )\RD_PUNC ,\RD_PUNC ਥਰਮੋਸਫੀਅਰ\N_NN (\RD_PUNC ਤਾਪ\N_NN ਵਾਯੂਮੰਡਲ\N_NN )\RD_PUNC ਆਦਿ\RP_CL ।\RD_PUNC
PBSTD1257	ਪ੍ਰਿਥਵੀ\N_NN ਦੁਆਲੇ\RB ਲਿਪਟੇ\V_VM_VF ਵਾਯੂਮੰਡਲ\N_NN ਦਾ\PSP ਪੰਜਵਾਂ\RB ਭਾਗ\N_NN ਆਕਸੀਜਨ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1258	ਇਹ\DM_DMD ਸੂਰਜ\N_NN ਦੀਆਂ\PSP ਕਿਰਨਾਂ\N_NN ਦੇ\PSP ਵਿਕਿਰਨੀ\N_NN ਪ੍ਰਭਾਵ\N_NN ਅਧੀਨ\N_NN ਓਜ਼ੋਨ\N_NN ਗੈਸ\N_NN ਵਿੱਚ\PSP ਬਦਲਦੀ\V_VM_VF ਰਹਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1259	ਬਦਲਾਓ\N_NN ਦਾ\PSP ਇਹ\DM_DMD ਵਰਤਾਰਾ\N_NN ਵਾਯੂਮੰਡਲ\N_NN ਦੇ\PSP ਦੂਜੇ\RB ਭਾਗ\N_NN ਸਟਰੇਟੋਸਫੀਅਰ\N_NN ਵਿੱਚ\PSP ਪ੍ਰਿਥਵੀ\N_NN ਦੀ\PSP ਸਤਹਿ\N_NN ਤੋਂ\PSP ਲਗਪਗ\RB 16\QT_QTC ਕਿਲੋਮੀਟਰ\N_NN ਤੋਂ\PSP 23\QT_QTC ਕਿਲੋਮੀਟਰ\N_NN ਵਿੱਚ\PSP ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1260	ਇਸ\PR_PRP ਤਰਾਂ\PSP ਓਜ਼ੋਨ\N_NN ਗੈਸ\N_NN ਦੀ\PSP ਇੱਕ\QT_QTC ਪਰਤ\N_NN ਪ੍ਰਿਥਵੀ\N_NN ਦੁਆਲੇ\RB ਲਿਪਟੀ\V_VM_VF ਰਹਿੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1261	ਇਸ\PR_PRP ਉਚਾਈ\RB ’\RD_PUNC ਤੇ\CC_CCD ਓਜ਼ੋਨ\N_NN ਗੈਸ\N_NN ਦੀ\PSP ਪਰਤ\N_NN ਮੋਟੀ\RB ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ਅਤੇ\CC_CCD ਵਾਯੂਮੰਡਲ\N_NN ਵਿੱਚ\PSP ਇਸ\PR_PRP ਦੀ\PSP ਮਾਤਰਾ\N_NN 0.04\QT_QTC ਫ਼ੀਸਦੀ\N_NN ਹੁੰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1262	ਜੀਵਾਂ\N_NN ਲਈ\PSP ਇਸ\PR_PRP ਪ੍ਰਕਾਰ\N_NN ਉਪਜ\N_NN ਰਹੀ\V_VM_VF ਓਜ਼ੋਨ\N_NN ਗੈਸ\N_NN ਦੀ\PSP ਪਰਤ\N_NN ਦਾ\PSP ਬਹੁਤ\QT_QTF ਮਹੱਤਵ\JJ ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1263	ਇਹ\DM_DMD ਪਰਤ\N_NN ਸੂਰਜ\N_NN ਦੀਆਂ\PSP ਹਾਨੀਕਾਰਕ\N_NN ਪਰਾਬੈਂਗਣੀ\N_NN ਕਿਰਨਾਂ\N_NN ਨੂੰ\PSP ਸੋਖ\RB ਲੈਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1264	ਓਜ਼ੋਨ\N_NN ਦੀ\PSP ਪਰਤ\N_NN ਜੀਵਾਂ\N_NN ਨੂੰ\PSP ਇਹਨਂ\PR_PRL ਕਿਰਨਾਂ\N_NN ਦੇ\PSP ਘਾਤਕ\JJ ਪ੍ਰਭਾਵ\N_NN ਤੋਂ\PSP ਨਾ\RP_NEG ਬਚਾਵੇ\N_NN ਤਾਂ\CC_CCD ਜੀਵਾਂ\N_NN ਉਪਰ\RB ਪਰਾਬੈਂਗਣੀ\N_NN ਕਿਰਨਾਂ\N_NN ਦਾ\PSP ਹਾਨੀਕਾਰਕ\N_NN ਪ੍ਰਭਾਵ\N_NN ਪੈਂਦਾ\V_VM_VF ਰਹੇ\V_VM_VF ।\RD_PUNC
PBSTD1265	ਹੁਣ\RB ਇਹ\DM_DMD ਸੁਰੱਖਿਆ\N_NN ਛਤਰੀ\N_NN ਨਸ਼ਟ\JJ ਹੋ\V_VAUX ਰਹੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBSTD1266	ਫਰਿੱਜਾਂ\N_NN ,\RD_PUNC ਏਅਰ\N_NN ਕੰਡੀਸ਼ਨਰਾਂ\N_NN ,\RD_PUNC ਫੋਮਜ਼\N_NN ,\RD_PUNC ਸਪਰੇਆਂ\N_NN ,\RD_PUNC ਝੱਗ\N_NN ਪੈਦਾ\V_VM_VF ਕਰਨ\N_NN ਵਾਲੇ\PSP ਪਦਾਰਥ\N_NN ਆਦਿ\RP_CL ਇਸ\PR_PRP ਪਰਤ\N_NN ਨੂੰ\PSP ਨਸ਼ਟ\JJ ਕਰ\V_VM ਰਹੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
