ID	Value
PBAD5233	ਜੇਕਰ\CC_CCS ਭੂਮੀ\N_NN ਪਰਖ\N_NN ਦੇ\PSP ਆਧਾਰ\N_NN ਤੇ\RB ਫ਼ਾਸਫੋਰਸ\N_NN ਦੀ\PSP ਲੋੜ\N_NN ਪਏ\V_VM_VF ਤਾਂ\CC_CCD ਇਹ\DM_DMD ਖਾਦ\N_NN ਮਾਰਚ\N_NNP ਵਿਚ\PSP ਕਮਾਦ\N_NN ਦੀਆਂ\PSP ਕਤਾਰਾਂ\N_NN ਨੇੜੇ\RB ਡਰਿੱਲ\N_NN ਕਰ\V_VM ਦਿਓ\V_VM_VF ।\RD_PUNC
PBAD5234	ਮੂਢੀ\N_NN ਫ਼ਸਲ\N_NN ਉਪਰ\RB ਅਗੇਤੀ\N_NN ਫੋਟ\N_NN ਦਾ\PSP ਗੜੂੰਆਂ\N_NN ,\RD_PUNC ਆਗ\N_NN ਦਾ\PSP ਗੜੂੰਆਂ\N_NN ਅਤੇ\CC_CCD ਕਾਲੇ\JJ ਖਟਮਲ\N_NN ਦਾ\PSP ਹਮਲਾ\N_NN ਅਗੇਤਾ\N_NN ਹੀ\RP_RPD ਹੋ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5235	ਇਸ\DM_DMD ਲਈ\PSP ਕੀੜੇ\N_NN ਉਪਰ\N_NN ਅਪ੍ਰੈਲ\N_NNP ਮਹੀਨੇ\N_NN ਹੀ\RP_RPD ਨਜ਼ਰ\N_NN ਰੱਖੋ\V_VM_VF ।\RD_PUNC
PBAD5236	ਗੁੜ\N_NN ਬਣਾਉਣਾ\V_VM_VINF :\RD_PUNC ਗੰਨੇ\N_NN ਦੀ\PSP ਸੀ\V_VAUX ਓ\N_NNP ਜੇ\N_NNP 64\N_NNP ਅਤੇ\CC_CCD ਸੀ\N_NNP ਓ\N_NNP ਜੇ\N_NNP 88\N_NNP ਕਿਸਮ\N_NN ਤੋਂ\PSP ਚੰਗੀ\JJ ਕਿਸਮ\N_NN ਦਾ\PSP ਗੁੜ\N_NN ਅਤੇ\CC_CCD ਸ਼ੱਕਰ\N_NN ਬਣਾਏ\V_VM_VF ਜਾ\V_VM ਸਕਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5237	ਗੰਨੇ\N_NN ਦੀ\PSP ਸੀ\V_VAUX ਓ\N_NNP ਜੇ\N_NNP 83\N_NNP ,\RD_PUNC ਸੀ\N_NNP ਓ\N_NNP ਜੇ\N_NNP 85\N_NNP ,\RD_PUNC ਸੀ\N_NNP ਓ\N_NNP ਐਸ\N_NNP 8436\N_NNP ,\RD_PUNC ਸੀ\N_NNP ਓ\N_NNP ਜੇ\N_NNP 89\N_NNP ਅਤੇ\CC_CCD ਸੀ\N_NNP ਓ\N_NNP 1148\N_NNP ਕਿਸਮ\N_NN ਤੋਂ\PSP ਦਰਮਿਆਨੀ\N_NN ਤੋਂ\PSP ਚੰਗੀ\JJ ਕਿਸਮ\N_NN ਦਾ\PSP ਗੁੜ\N_NN ਅਤੇ\CC_CCD ਸ਼ੱਕਰ\N_NN ਬਣਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5238	ਗੰਨਿਆਂ\N_NN ਵਿਚੋਂ\N_NN ਪੂਰਾ\JJ ਰਸ\N_NN ਕੱਢਣ\V_VM_VNF ਲਈ\PSP ਚੰਗੀ\JJ ਕਿਸਮ\N_NN ਦਾ\PSP ਵੇਲਣਾ\V_VM_VINF ਵਰਤੋ\V_VM_VF ।\RD_PUNC
PBAD5239	ਮਸ਼ੀਨ\N_NN ਨਾਲ\PSP ਚੱਲਣ\V_VM_VNF ਵਾਲੇ\PSP ਵੱਖ-ਵੱਖ\N_NN ਸਮਰਥਾ\N_NN ਵਾਲੇ\PSP ,\RD_PUNC ਚੰਗੀ\N_NN ਕਿਸਮ\N_NN ਦੇ\PSP ਵੇਲਣੇ\N_NN ਵੀ\RP_RPD ਮਿਲਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5240	ਰਸ\N_NN ਦੀ\PSP ਸਫ਼ਾਈ\N_NN ਲਈ\PSP ਸੁਖਲਾਈ\N_NN ਦਾ\PSP ਰਸ\N_NN ਵਰਤੋ\V_VM_VF ।\RD_PUNC
PBAD5241	ਸੁਖਲਾਈ\N_NN ਇਕ\QT_QTC ਬੂਟੀ\N_NN ਹੈ\V_VAUX ।\RD_PUNC
PBAD5242	ਸੁਖਲਾਈ\N_NNP ਬੂਟੀ\N_NNP ਦਾ\PSP ਰਸ\N_NN ਤਿਆਰ\N_NN ਕਰਨ\V_VM_VNF ਲਈ\PSP ਬੂਟੀ\N_NN ਦਾ\PSP ਸੁੱਕਾ\JJ ਛਿਲਕਾ\N_NN 24\QT_QTC ਘੰਟੇ\N_NN ਬਾਲਟੀ\N_NN ਵਿਚ\PSP ਭਿਉਂ\V_VM ਕੇ\V_VM_VNF ਰੱਖੋ\V_VM_VF ।\RD_PUNC
PBAD5243	ਫਿਰ\RB ਛਿਲਕੇ\N_NN ਨੂੰ\PSP ਹੱਥਾਂ\N_NN ਨਾਲ\PSP ਮਲ\V_VM ਕੇ\N_NN ਸੰਘਣਾ\N_NN ਘੋਲ\N_NN ਤਿਆਰ\V_VM ਕਰੋ\V_VM_VF ।\RD_PUNC
PBAD5244	ਅਜਿਹਾ\RB ਇਕ\QT_QTC ਲਿਟਰ\N_NN ਘੋਲ\N_NN 100\QT_QTC ਲਿਟਰ\N_NN ਗੰਨੇ\N_NN ਦੇ\PSP ਰਸ\N_NN ਨੂੰ\PSP ਸਾਫ\N_NN ਕਰਨ\V_VM_VNF ਲਈ\PSP ਕਾਫੀ\QT_QTF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5245	ਸੁਖਲਾਈ\N_NN ਰਸ\N_NN ਉਸੇ\DM_DMR ਵੇਲੇ\RB ਵਰਤੋਂ\V_VM_VF ਜਦੋਂ\PR_PRL ਗੰਨੇ\N_NN ਦੇ\PSP ਰਸ\N_NN ਵਿਚੋਂ\PSP ਮੈਲ\N_NN ਉਪਰ\N_NN ਆਵੇ\V_VM_VF ।\RD_PUNC
PBAD5246	ਗੁੜ੍ਹ\N_NN ਕਾੜ੍ਹਨ\JJ ਲਈ\PSP ਜਲੰਧਰ\N_NNP ਸਪੈਸ਼ਲ\N_NN ਭੱਠੀ\N_NN ਬਣਾਓ\V_VM_VF ।\RD_PUNC
PBAD5247	ਇਸ\DM_DMD ਭੱਠੀ\N_NN ਉਪਰ\RB ਇਕ\QT_QTC ਵਾਰ\N_NN ,\RD_PUNC ਇਕ\QT_QTC ਕੁਇੰਟਲ\N_NN ਰਸ\N_NN ਇਕ\QT_QTC ਘੰਟੇ\N_NN ਵਿਚ\PSP ਕਾੜ੍ਹਿਆ\JJ ਜਾ\V_VM ਸਕਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5248	ਕਮਾਦ\N_NN ਦਾ\PSP ਘੋੜਾ\N_NN (\RD_SYM Myrilla\RD_RDF )\RD_SYM :\RD_PUNC ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਕਮਾਦ\N_NN ਦੇ\PSP ਝਾੜ\N_NN ਅਤੇ\CC_CCD ਗੰਨੇ\N_NN ਵਿਚ\PSP ਮਿਠਾਸ\N_NN ਦੀ\PSP ਮਾਤਰਾ\N_NN ਬਹੁਤ\JJ ਘਟਾ\QT_QTF ਦਿੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5249	ਜਿਸ\PR_PRL ਸਾਲ\N_NN ਇਸ\DM_DMD ਦਾ\PSP ਹਮਲਾ\N_NN ਬਹੁਤ\JJ ਜ਼ਿਆਦਾ\JJ ਹੋ\V_VM ਜਾਵੇ\V_VM_VF ਤਾਂ\CC_CCD ਗੁੜ\N_NN ਵੀ\RP_RPD ਠੀਕ\N_NN ਨਹੀਂ\RP_NEG ਬਣਦਾ\V_VM_VF ।\RD_PUNC
PBAD5250	ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਅਪ੍ਰੈਲ-ਮਈ\N_NNP ਵਿਚ\PSP ਪਹਿਲੀ\QT_QTO ਵਾਰ\N_NN ਨਜ਼ਰ\N_NN ਆਉਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5251	ਹਮਲੇ\N_NN ਵਾਲੇ\PSP ਬੂਟੇ\N_NN ਦੇ\PSP ਪੱਤੇ\N_NN ਪੀਲੇ\JJ ਹੋ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5252	ਹਮਲੇ\N_NN ਦੇ\PSP ਅਗਲੇ\RB ਪੜਾਅ\N_NN ਤੇ\RB ਸਾਰੇ\QT_QTF ਆਗ\N_NN ਕਾਲੇ\JJ ਹੋ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5253	ਭਾਰੀ\JJ ਫ਼ਸਲ\N_NN ਉੱਪਰ\RB ਇਸ\DM_DMD ਦਾ\PSP ਹਮਲਾ\N_NN ਵਧੇਰੇ\JJ ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5254	ਇਸ\DM_DMD ਦੀ\PSP ਰੋਕਥਾਮ\RP_NEG ਲਈ\PSP ਅੱਗੇ\RB ਦਿੱਤੇ\V_VM_VF ਢੰਗ\N_NN ਅਪਣਾਓ\V_VM_VF ।\RD_PUNC
PBAD5255	ਅਪ੍ਰੈਲ\N_NNP ਤੋਂ\PSP ਜੂਨ\N_NNP :\RD_PUNC ਫ਼ਸਲ\N_NN ਉੱਪਰ\RB 400\QT_QTC ਮਿਲੀਮੀਟਰ\N_NN ਮੈਲਾਥੀਅਨ\N_NNP 50\QT_QTC ਈ\N_NNP ਸੀ\N_NNP ਜਾਂ\CC_CCD 350\QT_QTC ਮਿਲੀਮੀਟਰ\N_NN ਥਾਇਓਡਾਨ\N_NNP 35\QT_QTC ਈ\N_NNP ਸੀ\N_NNP (\RD_SYM ਐਡੋਂਸਲਫਾਨ\N_NNP )\RD_SYM ਪ੍ਰਤੀ\N_NN ਏਕੜ\N_NN ਦੇ\PSP ਹਿਸਾਬ\N_NN 100\QT_QTC ਲਿਟਰ\N_NN ਪਾਣੀ\N_NN ਵਿਚ\PSP ਘੋਲ\V_VM ਕੇ\V_VM_VNF ਹੱਥ\N_NN ਵਾਲੇ\PSP ਨੈਪਸੈਕ\N_NN ਪੰਪ\N_NN ਨਾਲ\PSP ਛਿੜਕੋ\V_VM_VF ।\RD_PUNC
PBAD5256	ਅਗਸਤ\N_NNP ਤੋਂ\PSP ਅਕਤੂਬਰ\N_NNP :\RD_PUNC ਇਕ\QT_QTC ਏਕੜ\N_NN ਫ਼ਸਲ\N_NN ਉੱਪਰ\RB 400-500\QT_QTC ਮਿਲੀਮੀਟਰ\N_NN ਥਾਇਓਡਾਨ\N_NNP 35\QT_QTC ਈ\N_NNP ਸੀ\N_NNP (\RD_SYM ਐਂਡੋਸਲਫਾਨ\N_NN )\RD_SYM ਨੂੰ\PSP 150\QT_QTC ਲਿਟਰ\N_NN ਪਾਣੀ\N_NN ਵਿਚ\PSP ਘੋਲ\V_VM ਕੇ\V_VM_VNF ਹੱਥ\N_NN ਵਾਲੇ\PSP ਸਪਰੇ\N_NN ਪੰਪ\N_NN ਨਾਲ\PSP ਛਿੜਕੋ\V_VM_VF ।\RD_PUNC
PBAD5257	ਚਿੱਟੀ\JJ ਮੱਖੀ\N_NN (\RD_SYM Whitefly\N_NN )\RD_SYM :\RD_PUNC ਅਗਸਤ-ਅਕਤੂਬਰ\N_NNP ਦੇ\PSP ਮਹੀਨੇ\N_NN ਹਮਲੇ\N_NN ਵਾਲੀ\PSP ਫ਼ਸਲ\N_NN ਪੀਲੀ\N_NN ਨਜ਼ਰ\N_NN ਆਉਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5258	ਪੱਤਿਆਂ\N_NN ਦਾ\PSP ਰੰਗ\N_NN ਉੱਲੀ\JJ ਲੱਗਣ\V_VM_VNF ਕਾਰਨ\V_VM_VNF ਕਾਲਾ\JJ ਹੋ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5259	ਜੋ\DM_DMR ਪੱਤਿਆਂ\N_NN ਦਾ\PSP ਰਸ\N_NN ਚੂਸਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5260	ਚਿੱਟੀ\JJ ਮੱਖੀ\N_NN ਦੀ\PSP ਰੋਕਥਾਮ\RP_NEG ਲਈ\PSP ਇਕ\QT_QTC ਤੋਂ\PSP ਡੇਢ\QT_QTC ਲਿਟਰ\N_NN ਮੈਲਾਥੀਅਨ\N_NNP 50\QT_QTC ਈ\N_NNP ਸੀ\N_NNP ਜਾਂ\CC_CCD 40\QT_QTC ਮਿਲੀਲਿਟਰ\N_NN ਕੋਨਫ਼ੀਡੋਰ\N_NNP 200\QT_QTC ਐੱਸ\N_NNP ਐੱਲ(ਇਮਿਡਾਕਲੋਪਰਿਡ)ਜਾਂ\N_NNP 600\QT_QTC ਮਿਲੀਲਿਟਰ\N_NN ਹੋਸਟਾਥਿਆਨ\N_NNP 40\QT_QTC ਈ\N_NNP ਸੀ\N_NNP (\RD_SYM ਟ੍ਰਾਈਐਜ਼ੋਫਾਸ\N_NNP )\RD_SYM ਪ੍ਰਤੀ\N_NN ਏਕੜ\N_NN ਛਿੜਕੋ\V_VM_VF ।\RD_PUNC
PBAD5261	ਘੋਲ\N_NN ਬਣਾਉਣ\V_VM_VNF ਲਈ\PSP 150\QT_QTC ਲਿਟਰ\N_NN ਪਾਣੀ\N_NN ਵਰਤੋ\N_NN ਅਤੇ\CC_CCD ਛਿੜਕਾਅ\V_VM ਹੱਥ\N_NN ਵਾਲੇ\PSP ਸਪਰੇ\N_NN ਪੰਪ\N_NN ਨਾਲ\PSP ਕਰੋ\V_VM_VF ।\RD_PUNC
PBAD5262	ਕਾਲਾ\JJ ਖਟਮਲ\N_NN (\RD_SYM Black\RD_RDF bug\RD_RDF )\RD_SYM :\RD_PUNC ਹਮਲੇ\N_NN ਵਾਲੀ\PSP ਫ਼ਸਲ\N_NN ਪੀਲੀ\N_NN ਹੋ\V_VM ਜਾਂਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5263	ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਪਹਿਲਾਂ\RB ਗੁਲਾਬੀ\JJ ਅਤੇ\CC_CCD ਫਿਰ\RB ਕਾਲੇ\JJ ਰੰਗ\N_NN ਦਾ\PSP ਹੋ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5264	ਇਹ\DM_DMD ਦੋਹਾਂ\QT_QTO ਹਾਲਤਾਂ\N_NN ਵਿਚ\PSP ਹੀ\RP_RPD ਪੱਤੇ\N_NN ਦਾ\PSP ਰਸ\N_NN ਚੂਸਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5265	ਇਸ\DM_DMD ਦੀ\PSP ਰੋਕਥਾਮ\N_NN ਲਈ\PSP 350\QT_QTC ਮਿਲੀਲਿਟਰ\N_NN ਥਾਇਓਡਾਨ\N_NN 35\QT_QTC ਈ\N_NN ਸੀ\V_VAUX ਜਾਂ\CC_CCD ਐਡੋਮਾਸ\N_NN ਜਾਂ\CC_CCD ਸੋਨਾ\N_NN ਐਂਡੋਸਲਫਾਨ\N_NN 35\QT_QTC ਈ\N_NN ਸੀ\V_VAUX (\RD_SYM ਐਂਡੋਸਲਫਾਨ\N_NN )\RD_SYM ਜਾਂ\CC_CCD 350\QT_QTC ਮਿਲੀਲਿਟਰ\N_NN ਡਰਸਬਾਨ\N_NN /\N_NN ਮਾਸਬਾਨ\N_NN 20\QT_QTC ਈ\N_NN ਸੀ\V_VAUX (\RD_SYM ਕਲੋਰਪਾਈਰੀਫੋਸ\N_NN )\RD_SYM ਨੂੰ\PSP 400\QT_QTC ਲਿਟਰ\N_NN ਪਾਣੀ\N_NN ਵਿਚ\PSP ਘੋਲ\V_VM ਕੇ\V_VM_VNF ਹੱਥ\N_NN ਵਾਲੇ\N_NN ਪੰਪ\N_NN ਨਾਲ\PSP ਪ੍ਰਤੀ\N_NN ਏਕੜ\N_NN ਦੇ\PSP ਹਿਸਾਬ\N_NN ਨਾਲ\PSP ਛਿੜਕੋ\V_VM_VF ।\RD_PUNC
PBAD5266	ਸਪਰੇ\N_NN ਦਾ\PSP ਰੁੱਖ\N_NN ਪੱਤਿਆਂ\N_NN ਦੀ\PSP ਗੋਭ\N_NN ਵਿਚ\PSP ਰੱਖੋ\V_VM_VF ।\RD_PUNC
PBAD5267	ਕਮਾਦ\N_NN ਦੀ\PSP ਜੂੰ\N_NN (\RD_SYM Mite\RD_RDF )\RD_SYM :\RD_PUNC ਇਸ\DM_DMD ਕੀੜੇ\N_NN ਦਾ\PSP ਹਮਲਾ\N_NN ਅਪ੍ਰੈਲ\N_NNP ਤੇ\CC_CCD ਜੂਨ\N_NNP ਵਿਚਾਲੇ\RB ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5268	ਇਹ\DM_DMD ਪੱਤਿਆਂ\N_NN ਦਾ\PSP ਹੇਠਲੇ\RB ਪਾਸੇ\N_NN ਤੋਂ\PSP ਰਸ\N_NN ਚੂਸਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5269	ਇਸਦੇ\DM_DMD ਹਮਲੇ\N_NN ਕਰਕੇ\V_VM_VF ਪਹਿਲਾਂ\RB ਪੱਤੇ\N_NN ਲਾਲ\N_NN ਹੋ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5270	ਇਸ\DM_DMD ਦੀ\PSP ਮਾਰ\N_NN ਹੇਠ\RB ਆਈ\V_VM_VF ਫ਼ਸਲ\N_NN ਦਾ\PSP ਵਾਧਾ\N_NN ਮੌਨਸੂਨ\N_NN ਦੇ\PSP ਮੌਸਮ\N_NN ਤੋਂ\PSP ਪਹਿਲਾਂ\RB ਹੀ\RP_RPD ਰੁਕ\V_VM ਜਾਂਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5271	ਇਸ\DM_DMD ਕੀੜੇ\N_NN ਦੀ\PSP ਰੋਕਥਾਮ\N_NN ਲਈ\PSP 400\QT_QTC ਮਿਲੀਲਿਟਰ\N_NN ਮੈਲਾਥੀਅਨ\N_NN 50\QT_QTC ਈ\N_NNP ਸੀ\N_NNP ਨੂੰ\PSP 100\QT_QTC ਲੀਟਰ\N_NN ਪਾਣੀ\N_NN ਵਿਚ\PSP ਘੋਲ\V_VM ਕੇ\RP_RPD ਪ੍ਰਤੀ\N_NN ਏਕੜ\N_NN ਦੇ\PSP ਹਿਸਾਬ\N_NN ,\RD_PUNC ਹੱਥ\N_NN ਵਾਲੇ\PSP ਪੰਪ\N_NN ਨਾਲ\PSP ਛਿੜਕਾਅ\V_VM ਕਰੋ\V_VM_VF ।\RD_PUNC
PBAD5272	ਪਹਿਲਾਂ\RB ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਬਰੂ\N_NN ਘਾਹ\N_NN ਉਪਰ\RB ਰਹਿੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5273	ਇਸ\DM_DMD ਕਰਕੇ\V_VM_VF ਜੇਕਰ\CC_CCS ਬਰੂ\N_NN ਖੇਤਾਂ\N_NN ਦੇ\PSP ਨੇੜੇ\RB ਉਗਿਆ\V_VM_VF ਹੋਵੇ\V_VM_VF ਤਾਂ\PSP ਇਸ\DM_DMD ਨੂੰ\PSP ਨਸ਼ਟ\N_NN ਕਰ\V_VM ਦਿਉ\V_VM_VF ।\RD_PUNC
PBAD5274	ਸਿਉਂਕ\N_NN (\RD_SYM Trimite\RD_RDF )\RD_SYM :\RD_PUNC ਸਿਉਂਕ\N_NN ਦਾ\PSP ਹਮਲਾ\N_NN ਅਪ੍ਰੈਲ\N_NNP ਤੋਂ\PSP ਜੂਨ\N_NNP ਅਤੇ\CC_CCD ਦੁਬਾਰਾ\RB ਅਕਤੂਬਰ\N_NNP ਵਿਚ\PSP ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5275	ਇਹ\DM_DMD ਜੰਮ\N_NN ਰਹੇ\V_VM_VF ਬੂਟਿਆਂ\N_NN ਨੂੰ\PSP ਨੁਕਸਾਨ\N_NN ਕਰਦੀ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5276	ਇਸ\DM_DMD ਦੇ\PSP ਨੁਕਸਾਨ\N_NN ਨੂੰ\PSP ਘੱਟ\QT_QTF ਕਰਨ\V_VM_VNF ਲਈ\PSP ਕੇਵਲ\RB ਗਲੀ\N_NN ਸੜੀ\N_NN ਰੂੜੀ\N_NN ਦੀ\PSP ਖਾਦ\N_NN ਹੀ\RP_RPD ਵਰਤੋ\V_VM_VF ।\RD_PUNC
PBAD5277	ਪਹਿਲੀ\QT_QTC ਫ਼ਸਲ\N_NN ਦੀ\PSP ਰਹਿੰਦ\V_VM_VNG -\RD_PUNC ਖੂੰਹਦ\V_VM_VNG ਅਤੇ\CC_CCD ਮੁੱਢ\N_NN ਆਦਿ\RP_CL ਖੇਤ\N_NN ਵਿਚੋਂ\N_NN ਬਾਹਰ\RB ਕੱਢ\V_VM ਦਿਓ\V_VM_VF ।\RD_PUNC
PBAD5278	ਇਸ\DM_DMD ਕੀੜੇ\N_NN ਦੀ\PSP ਰਸਾਇਣਿਕ\N_NN ਰੋਕਥਾਮ\N_NN ਦੇ\PSP ਢੰਗ\N_NN ਅਗੇਤੀ\N_NN ਫੋਟ\N_NN ਦੇ\PSP ਗੜੂੰਏਂ\N_NN ਵਾਲੇ\PSP ਹੀ\RP_RPD ਹਨ\V_VAUX ।\RD_PUNC
PBAD5279	ਥਰਿਪ\N_NN (\RD_SYM Thrips\RD_RDF )\RD_SYM :\RD_PUNC ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਅਪ੍ਰੈਲ\N_NNP ਤੋਂ\PSP ਜੂਨ\N_NNP ਤੱਕ\PSP ਫ਼ਸਲ\N_NN ਦਾ\PSP ਨੁਕਸਾਨ\N_NN ਕਰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5280	ਇਹ\DM_DMD ਖੁੱਲ\N_NN ਰਹੇ\V_VM_VF ਪੱਤਿਆਂ\N_NN ਵਿਚੋਂ\N_NN ਅਤੇ\CC_CCD ਨਵੇਂ\JJ ਪੱਤਿਆਂ\N_NN ਦੇ\PSP ਸਿਰਿਆਂ\N_NN ਤੋਂ\PSP ਰਸ\N_NN ਚੂਸਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5281	ਜਿਸ\PR_PRL ਕਰਕੇ\V_VM_VF ਪੱਤੀਆਂ\N_NN ਦੇ\PSP ਸਿਰੇ\N_NN ਮੁਰਝਾ\V_VM_VF ਕੇ\V_VM_VNF ਸੁੱਕਣੇ\V_VM_VINF ਸ਼ੁਰੂ\RB ਹੋ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ਅਤੇ\CC_CCD ਅੰਦਰ\RB ਵੱਲ\PSP ਮੁੜ\V_VM ਜਾਂਦੇ\V_VM_VF ਹਨ\V_VAUX ।\RD_PUNC
PBAD5282	ਇਸ\DM_DMD ਕੀੜੇ\N_NN ਦਾ\PSP ਹਮਲਾ\N_NN ਮੋਢੀ\N_NN ਫ਼ਸਲ\N_NN ਦੇ\PSP ਮੁਕਾਬਲੇ\N_NN ਲਵੇਰੀ\N_NN ਫ਼ਸਲ\N_NN ਤੇ\RB ਜ਼ਿਆਦਾ\JJ ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5283	ਅਗੇਤੀ\N_NN ਫੋਟ\N_NN ਦਾ\PSP ਗੜੂੰਆਂ\N_NN (\RD_SYM Early\RD_RDF shoot\RD_RDF borer\RD_RDF )\RD_SYM :\RD_PUNC ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਅਪ੍ਰੈਲ\N_NNP ਤੋਂ\PSP ਜੂਨ\N_NNP ਤੱਕ\PSP ਹਮਲਾ\N_NN ਕਰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5284	ਇਸ\DM_DMD ਦੀ\PSP ਰੋਕਥਾਮ\N_NN ਲਈ\PSP ਫ਼ਸਲ\N_NN ਕੁਝ\QT_QTF ਅਗੇਤੀ\N_NN ਬੀਜੋ\N_NN (\RD_SYM ਅੱਧ\QT_QTF ਮਾਰਚ\N_NNP ਤੋਂ\PSP ਪਹਿਲਾਂ\RB )\RD_SYM ।\RD_PUNC
PBAD5285	ਆਗ\N_NN ਦਾ\PSP ਗੜੂੰਆਂ\N_NN (Top\RD_RDF borer\RD_RDF )\RD_SYM :\RD_PUNC ਇਹ\DM_DMD ਕੀੜਾ\N_NN ਮਾਰਚ\N_NNP ਤੋਂ\PSP ਅਕਤੂਬਰ\N_NNP ਤੱਕ\PSP ਹਮਲਾ\N_NN ਕਰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5286	ਪਰ\CC_CCS ਜੁਲਾਈ\N_NNP ਅਗਸਤ\N_NNP ਦੌਰਾਨ\RB ਬਹੁਤ\JJ ਹਾਨੀਕਾਰਕ\N_NN ਹੁੰਦਾ\V_VM_VF ਹੈ\V_VAUX ।\RD_PUNC
PBAD5287	ਇਸ\DM_DMD ਦੀ\PSP ਰੋਕਥਾਮ\N_NN ਲਈ\PSP ਇਸ\DM_DMR ਕੀੜੇ\N_NN ਦੇ\PSP ਭੰਬਟਾਂ\N_NN ਦੇ\PSP ਆਂਡੇ\N_NN ਇਕੱਠੇ\N_NN ਕਰਕੇ\V_VM_VF ਨਸ਼ਟ\N_NN ਕਰ\V_VM ਦਿਓ\V_VM_VF ।\RD_PUNC
PBAD5288	ਹਮਲੇ\N_NN ਵਾਲੇ\PSP ਪੜਸੂਏਂ\N_NN ਅਪ੍ਰੈਲ\N_NNP ਤੇ\CC_CCD ਜੂਨ\N_NNP ਦੇ\PSP ਦੌਰਾਨ\RB ਕੱਟ\V_VM ਦਿਉ\V_VM_VF ।\RD_PUNC
